name,time,cpus,ipc,ghz,bandwidth,cycles,llc-misses,l1-misses,instr.,task-clock,vectorsize,threads,filename,mcalefactor,machine,mompiler,l1-hits,br. misses
q5 hyper     ,61.366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,gcc,,
q5 vectorwise,62.626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,gcc,,
q6 hyper     ,12.708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,gcc,,
q6 vectorwise,26.423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,gcc,,
q9 hyper     ,167.779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,gcc,,
q9 vectorwise,139.314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,gcc,,
q18 hyper     ,157.503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,gcc,,
q18 vectorwise,165.949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,gcc,,
q1 hyper     ,18.448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q1 vectorwise,28.758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q3 hyper     ,27.035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q3 vectorwise,35.736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q5 hyper     ,25.241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q5 vectorwise,32.308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q6 hyper     ,2.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q6 vectorwise,25.873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q9 hyper     ,39.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q9 vectorwise,53.542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q18 hyper     ,53.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q18 vectorwise,49.838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q1 hyper     ,38.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q1 vectorwise,65.858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q3 hyper     ,69.694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q3 vectorwise,66.746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q5 hyper     ,61.366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q5 vectorwise,62.626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q6 hyper     ,12.708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q6 vectorwise,26.423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q9 hyper     ,167.779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q9 vectorwise,139.314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q18 hyper     ,157.503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q18 vectorwise,165.949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q1 hyper     ,16.836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q1 vectorwise,28.856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q3 hyper     ,26.485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q3 vectorwise,35.605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q5 hyper     ,29.672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q5 vectorwise,33.227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q6 hyper     ,2.002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q6 vectorwise,25.746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q9 hyper     ,39.128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q9 vectorwise,50.177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q18 hyper     ,56.961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q18 vectorwise,49.558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,1,roquefort,clang,,
q1 hyper     ,39.811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q1 vectorwise,68.761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q3 hyper     ,69.589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q3 vectorwise,66.473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q5 hyper     ,64.608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q5 vectorwise,64.789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q6 hyper     ,13.201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q6 vectorwise,27.801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q9 hyper     ,158.188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q9 vectorwise,140.606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q18 hyper     ,156.896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q18 vectorwise,167.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,24,4096_24.csv,10,roquefort,clang,,
q1 hyper     ,20.616,25.043,1.387,2.432,0.0,209.27,,0.095,290.173,86.029,4096,32,4096_32.csv,1,burrata,gcc,103.459,0.018
q1 vectorwise,17.352,21.381,2.612,1.73,0.0,106.974,,0.485,279.465,61.82,4096,32,4096_32.csv,1,burrata,gcc,82.45,0.013
q3 hyper     ,27.687,16.547,1.32,1.277,0.0,76.506,,0.358,100.972,59.879,4096,32,4096_32.csv,1,burrata,gcc,28.952,0.299
q3 vectorwise,20.063,20.792,2.537,1.288,0.0,70.228,,0.458,178.143,54.52,4096,32,4096_32.csv,1,burrata,gcc,33.527,0.111
q5 hyper     ,13.42,25.686,1.437,2.275,0.0,102.396,,0.366,147.113,44.992,4096,32,4096_32.csv,1,burrata,gcc,37.224,0.103
q5 vectorwise,14.667,21.312,2.462,1.706,0.0,69.638,,0.439,171.463,40.8,4096,32,4096_32.csv,1,burrata,gcc,31.002,0.083
q6 hyper     ,0.712,31.959,1.59,2.933,0.0,11.126,,0.053,17.692,3.793,4096,32,4096_32.csv,1,burrata,gcc,3.392,0.024
q6 vectorwise,14.928,28.117,2.925,2.707,0.0,189.43,,0.134,554.11,69.939,4096,32,4096_32.csv,1,burrata,gcc,94.142,0.003
q9 hyper     ,39.905,26.239,1.174,2.024,0.0,249.062,,1.606,292.373,123.021,4096,32,4096_32.csv,1,burrata,gcc,78.883,0.345
q9 vectorwise,29.042,23.45,1.945,1.606,0.0,128.558,,1.8,250.003,80.016,4096,32,4096_32.csv,1,burrata,gcc,51.019,0.465
q18 hyper     ,38.93,21.81,1.722,1.723,0.0,107.258,,0.416,184.673,62.191,4096,32,4096_32.csv,1,burrata,gcc,54.405,0.179
q18 vectorwise,39.453,17.301,2.304,1.387,0.0,69.419,,0.84,159.913,49.998,4096,32,4096_32.csv,1,burrata,gcc,46.006,0.33
q1 hyper     ,137.469,31.014,1.392,2.905,0.0,206.49,,0.269,287.485,71.076,4096,32,4096_32.csv,10,burrata,gcc,102.79,0.016
q1 vectorwise,60.466,28.283,2.192,2.634,0.0,75.09,,0.431,164.563,28.509,4096,32,4096_32.csv,10,burrata,gcc,62.581,0.008
q3 hyper     ,103.048,27.841,1.024,2.53,0.0,94.906,,0.343,97.218,37.509,4096,32,4096_32.csv,10,burrata,gcc,27.887,0.29
q3 vectorwise,52.863,26.754,1.103,2.187,0.0,40.447,,0.48,44.616,18.491,4096,32,4096_32.csv,10,burrata,gcc,11.333,0.116
q5 hyper     ,103.034,30.891,1.215,2.836,0.0,117.848,,0.35,143.172,41.558,4096,32,4096_32.csv,10,burrata,gcc,36.146,0.087
q5 vectorwise,50.011,27.698,1.153,2.488,0.0,44.997,,0.438,51.892,18.087,4096,32,4096_32.csv,10,burrata,gcc,10.968,0.083
q6 hyper     ,8.296,31.964,1.301,2.978,0.0,13.165,,0.039,17.125,4.42,4096,32,4096_32.csv,10,burrata,gcc,3.14,0.02
q6 vectorwise,14.494,28.446,1.911,2.742,0.0,18.849,,0.131,36.028,6.873,4096,32,4096_32.csv,10,burrata,gcc,7.78,0.002
q9 hyper     ,362.331,30.392,0.801,2.789,0.0,360.971,,1.582,289.104,129.423,4096,32,4096_32.csv,10,burrata,gcc,77.341,0.277
q9 vectorwise,134.487,28.362,0.708,2.502,0.0,112.178,,1.8,79.412,44.829,4096,32,4096_32.csv,10,burrata,gcc,21.591,0.371
q18 hyper     ,226.247,28.181,1.523,2.555,0.0,119.401,,0.451,181.894,46.719,4096,32,4096_32.csv,10,burrata,gcc,54.113,0.185
q18 vectorwise,138.07,25.644,1.586,2.366,0.0,61.389,,1.0,97.39,25.944,4096,32,4096_32.csv,10,burrata,gcc,35.514,0.384
q1 hyper     ,10.407,7.766,2.078,2.627,0.0,35.508,0.007,0.131,73.788,13.468,4096,32,4096_32.csv,1,manchego,clang,38.107,0.018
q1 vectorwise,19.912,16.621,0.7,2.769,0.0,152.868,0.019,0.508,107.001,55.149,4096,32,4096_32.csv,1,manchego,clang,40.356,0.011
q3 hyper     ,22.136,13.212,0.543,1.16,0.0,44.423,0.043,0.312,24.14,38.224,4096,32,4096_32.csv,1,manchego,clang,10.2,0.272
q3 vectorwise,31.863,20.205,0.202,1.7,0.0,143.101,0.049,0.413,28.839,84.141,4096,32,4096_32.csv,1,manchego,clang,7.702,0.088
q5 hyper     ,9.593,24.546,0.626,1.328,0.0,40.876,0.035,0.333,25.596,30.734,4096,32,4096_32.csv,1,manchego,clang,8.281,0.2
q5 vectorwise,23.897,19.272,0.2,2.239,0.0,134.691,0.04,0.386,26.969,60.114,4096,32,4096_32.csv,1,manchego,clang,7.818,0.07
q6 hyper     ,1.43,31.997,0.174,3.579,0.0,27.288,0.033,0.106,4.745,7.624,4096,32,4096_32.csv,1,manchego,clang,1.392,0.011
q6 vectorwise,16.488,27.617,0.084,3.396,0.0,257.778,0.088,0.088,21.66,75.877,4096,32,4096_32.csv,1,manchego,clang,4.271,0.003
q9 hyper     ,27.551,23.134,0.469,1.339,0.0,100.329,0.174,1.395,47.039,74.887,4096,32,4096_32.csv,1,manchego,clang,14.553,0.334
q9 vectorwise,39.33,21.973,0.244,1.927,0.0,195.718,0.186,1.735,47.79,101.537,4096,32,4096_32.csv,1,manchego,clang,13.403,0.341
q18 hyper     ,34.344,12.963,1.101,1.331,0.0,43.642,0.011,0.328,48.064,32.61,4096,32,4096_32.csv,1,manchego,clang,18.104,0.168
q18 vectorwise,52.972,15.873,0.707,1.848,0.0,114.04,0.014,0.901,80.668,61.588,4096,32,4096_32.csv,1,manchego,clang,28.921,0.31
q1 hyper     ,35.248,25.358,1.403,3.454,0.0,51.483,0.013,0.164,72.243,14.901,4096,32,4096_32.csv,10,manchego,clang,37.582,0.015
q1 vectorwise,53.556,26.237,1.272,3.403,0.0,79.74,0.016,0.498,101.432,23.424,4096,32,4096_32.csv,10,manchego,clang,38.724,0.008
q3 hyper     ,61.436,25.572,0.452,2.439,0.0,50.115,0.073,0.384,22.651,20.541,4096,32,4096_32.csv,10,manchego,clang,9.681,0.258
q3 vectorwise,65.739,25.729,0.487,2.199,0.0,48.66,0.072,0.491,23.694,22.114,4096,32,4096_32.csv,10,manchego,clang,6.776,0.084
q5 hyper     ,47.602,29.542,0.558,2.365,0.0,43.441,0.047,0.404,24.233,18.362,4096,32,4096_32.csv,10,manchego,clang,7.799,0.187
q5 vectorwise,56.07,25.905,0.495,2.348,0.0,44.54,0.052,0.477,22.068,18.966,4096,32,4096_32.csv,10,manchego,clang,6.908,0.067
q6 hyper     ,17.461,31.968,0.131,3.583,0.0,33.344,0.032,0.107,4.372,9.306,4096,32,4096_32.csv,10,manchego,clang,1.27,0.002
q6 vectorwise,15.975,27.771,0.445,3.397,0.0,25.129,0.087,0.085,11.175,7.395,4096,32,4096_32.csv,10,manchego,clang,2.48,0.003
q9 hyper     ,161.92,28.565,0.341,2.468,0.0,134.194,0.404,1.683,45.719,54.36,4096,32,4096_32.csv,10,manchego,clang,14.076,0.272
q9 vectorwise,142.303,27.993,0.366,2.394,0.0,112.079,0.35,2.005,41.052,46.817,4096,32,4096_32.csv,10,manchego,clang,11.84,0.275
q18 hyper     ,139.465,23.574,0.988,1.965,0.0,47.453,0.034,0.345,46.867,24.091,4096,32,4096_32.csv,10,manchego,clang,17.679,0.17
q18 vectorwise,153.399,24.254,1.126,2.45,0.0,66.857,0.033,1.181,75.255,27.262,4096,32,4096_32.csv,10,manchego,clang,27.407,0.348
q1 hyper     ,20.815,26.053,1.317,2.448,0.0,221.292,,0.275,291.362,90.365,4096,32,4096_32.csv,1,burrata,clang,104.456,0.017
q1 vectorwise,18.081,20.121,2.502,1.753,0.0,106.343,,0.523,266.025,60.622,4096,32,4096_32.csv,1,burrata,clang,78.898,0.012
q3 hyper     ,30.003,15.943,1.277,1.29,0.0,80.718,,0.359,103.059,62.519,4096,32,4096_32.csv,1,burrata,clang,30.269,0.302
q3 vectorwise,20.895,19.624,2.612,1.341,0.0,71.903,,0.467,187.83,53.59,4096,32,4096_32.csv,1,burrata,clang,34.782,0.106
q5 hyper     ,13.107,26.222,1.333,2.359,0.0,105.855,,0.365,141.054,44.862,4096,32,4096_32.csv,1,burrata,clang,37.464,0.102
q5 vectorwise,17.586,19.486,2.715,1.77,0.0,79.206,,0.437,215.067,44.73,4096,32,4096_32.csv,1,burrata,clang,39.058,0.094
q6 hyper     ,0.676,31.939,1.3,2.929,0.0,10.541,,0.056,13.702,3.599,4096,32,4096_32.csv,1,burrata,clang,3.413,0.024
q6 vectorwise,14.931,28.013,3.311,2.768,0.0,192.967,,0.132,638.96,69.699,4096,32,4096_32.csv,1,burrata,clang,92.853,0.003
q9 hyper     ,40.11,26.125,1.11,2.078,0.0,255.925,,1.597,284.115,123.119,4096,32,4096_32.csv,1,burrata,clang,79.268,0.349
q9 vectorwise,30.001,22.974,1.999,1.67,0.0,135.311,,1.806,270.448,80.983,4096,32,4096_32.csv,1,burrata,clang,56.375,0.408
q18 hyper     ,40.214,21.968,1.582,1.744,0.0,112.923,,0.421,178.659,64.709,4096,32,4096_32.csv,1,burrata,clang,55.598,0.177
q18 vectorwise,39.224,17.579,2.129,1.395,0.0,70.487,,0.853,150.077,50.503,4096,32,4096_32.csv,1,burrata,clang,49.302,0.375
q1 hyper     ,144.91,31.106,1.32,2.909,0.0,218.611,,0.266,288.495,75.144,4096,32,4096_32.csv,10,burrata,clang,103.778,0.015
q1 vectorwise,59.146,28.147,1.949,2.694,0.0,74.778,,0.495,145.746,27.752,4096,32,4096_32.csv,10,burrata,clang,58.347,0.008
q3 hyper     ,100.645,28.494,0.956,2.581,0.0,96.766,,0.346,92.555,37.494,4096,32,4096_32.csv,10,burrata,clang,28.308,0.292
q3 vectorwise,51.974,27.45,0.969,2.229,0.0,41.585,,0.489,40.313,18.653,4096,32,4096_32.csv,10,burrata,clang,11.656,0.105
q5 hyper     ,106.087,30.854,1.133,2.831,0.0,121.008,,0.35,137.141,42.739,4096,32,4096_32.csv,10,burrata,clang,36.385,0.087
q5 vectorwise,51.363,27.475,1.096,2.461,0.0,45.344,,0.439,49.681,18.427,4096,32,4096_32.csv,10,burrata,clang,12.743,0.092
q6 hyper     ,7.976,31.975,1.039,2.979,0.0,12.666,,0.04,13.163,4.252,4096,32,4096_32.csv,10,burrata,clang,3.177,0.02
q6 vectorwise,13.975,28.229,1.899,2.737,0.0,18.005,,0.129,34.184,6.576,4096,32,4096_32.csv,10,burrata,clang,6.432,0.002
q9 hyper     ,369.992,30.373,0.766,2.772,0.0,366.063,,1.574,280.56,132.076,4096,32,4096_32.csv,10,burrata,clang,77.434,0.279
q9 vectorwise,136.788,28.75,0.642,2.5,0.0,115.538,,1.82,74.228,46.219,4096,32,4096_32.csv,10,burrata,clang,24.432,0.325
q18 hyper     ,237.125,28.339,1.384,2.579,0.0,126.989,,0.454,175.712,49.24,4096,32,4096_32.csv,10,burrata,clang,55.552,0.182
q18 vectorwise,144.954,25.655,1.392,2.379,0.0,64.843,,1.022,90.247,27.249,4096,32,4096_32.csv,10,burrata,clang,39.857,0.419
q1 hyper     ,10.686,9.066,1.633,2.806,0.0,45.44,0.006,0.131,74.216,16.142,4096,32,4096_32.csv,1,manchego,gcc,38.179,0.018
q1 vectorwise,19.079,15.85,0.761,2.77,0.0,139.735,0.02,0.511,106.391,50.392,4096,32,4096_32.csv,1,manchego,gcc,40.253,0.011
q3 hyper     ,20.303,13.602,0.546,1.223,0.0,44.262,0.043,0.313,24.164,36.094,4096,32,4096_32.csv,1,manchego,gcc,10.205,0.273
q3 vectorwise,28.985,19.328,0.208,1.878,0.0,137.625,0.049,0.414,28.602,73.222,4096,32,4096_32.csv,1,manchego,gcc,7.663,0.088
q5 hyper     ,9.042,24.644,0.631,1.392,0.0,40.54,0.034,0.334,25.564,29.086,4096,32,4096_32.csv,1,manchego,gcc,8.27,0.201
q5 vectorwise,22.741,19.206,0.216,2.147,0.0,122.494,0.04,0.389,26.458,57.009,4096,32,4096_32.csv,1,manchego,gcc,7.733,0.07
q6 hyper     ,1.434,31.99,0.173,3.579,0.0,27.355,0.033,0.106,4.742,7.643,4096,32,4096_32.csv,1,manchego,gcc,1.391,0.011
q6 vectorwise,15.973,27.94,0.085,3.406,0.0,253.357,0.086,0.089,21.447,74.368,4096,32,4096_32.csv,1,manchego,gcc,4.234,0.003
q9 hyper     ,26.854,23.657,0.469,1.343,0.0,100.336,0.174,1.395,47.07,74.642,4096,32,4096_32.csv,1,manchego,gcc,14.562,0.335
q9 vectorwise,37.818,21.784,0.26,1.874,0.0,181.476,0.186,1.736,47.251,96.792,4096,32,4096_32.csv,1,manchego,gcc,13.314,0.342
q18 hyper     ,35.169,12.838,1.103,1.312,0.0,43.605,0.011,0.326,48.077,33.072,4096,32,4096_32.csv,1,manchego,gcc,18.108,0.168
q18 vectorwise,50.506,14.714,0.814,1.799,0.0,98.184,0.014,0.909,79.961,54.435,4096,32,4096_32.csv,1,manchego,gcc,28.804,0.31
q1 hyper     ,36.445,24.571,1.401,3.454,0.0,51.583,0.013,0.161,72.244,14.929,4096,32,4096_32.csv,10,manchego,gcc,37.582,0.015
q1 vectorwise,53.868,26.152,1.269,3.403,0.0,79.928,0.017,0.507,101.398,23.485,4096,32,4096_32.csv,10,manchego,gcc,38.719,0.008
q3 hyper     ,61.585,25.659,0.453,2.42,0.0,50.008,0.072,0.383,22.651,20.66,4096,32,4096_32.csv,10,manchego,gcc,9.681,0.258
q3 vectorwise,66.589,25.924,0.48,2.188,0.0,49.395,0.072,0.492,23.726,22.569,4096,32,4096_32.csv,10,manchego,gcc,6.781,0.083
q5 hyper     ,49.043,29.32,0.558,2.312,0.0,43.414,0.047,0.403,24.227,18.776,4096,32,4096_32.csv,10,manchego,gcc,7.798,0.187
q5 vectorwise,57.657,26.355,0.476,2.345,0.0,46.539,0.052,0.478,22.148,19.841,4096,32,4096_32.csv,10,manchego,gcc,6.921,0.067
q6 hyper     ,17.978,31.961,0.127,3.583,0.0,34.327,0.031,0.105,4.37,9.579,4096,32,4096_32.csv,10,manchego,gcc,1.269,0.001
q6 vectorwise,23.957,28.758,0.295,3.466,0.0,39.811,0.087,0.084,11.759,11.485,4096,32,4096_32.csv,10,manchego,gcc,2.577,0.003
q9 hyper     ,166.778,28.465,0.34,2.407,0.0,134.293,0.403,1.683,45.716,55.794,4096,32,4096_32.csv,10,manchego,gcc,14.076,0.272
q9 vectorwise,147.459,28.319,0.357,2.353,0.0,115.514,0.349,2.005,41.188,49.079,4096,32,4096_32.csv,10,manchego,gcc,11.863,0.275
q18 hyper     ,142.2,23.323,0.987,1.95,0.0,47.487,0.034,0.345,46.865,24.302,4096,32,4096_32.csv,10,manchego,gcc,17.679,0.171
q18 vectorwise,152.218,24.373,1.132,2.442,0.0,66.449,0.033,1.183,75.225,27.185,4096,32,4096_32.csv,10,manchego,gcc,27.402,0.348
q1 hyper     ,28.589,8.576,1.588,1.134,0.0,46.595,0.013,0.711,73.994,40.853,4096,44,4096_44.csv,1,dubliner,clang,38.202,0.021
q1 vectorwise,49.296,14.22,0.818,1.131,0.0,132.489,0.008,4.188,108.358,116.808,4096,44,4096_44.csv,1,dubliner,clang,40.596,0.018
q3 hyper     ,68.009,10.747,0.621,0.428,0.0,41.095,0.093,0.56,25.513,95.522,4096,44,4096_44.csv,1,dubliner,clang,10.393,0.306
q3 vectorwise,84.651,22.719,0.162,0.795,0.0,200.117,0.08,0.88,32.368,251.353,4096,44,4096_44.csv,1,dubliner,clang,8.117,0.101
q5 hyper     ,14.786,33.007,0.618,0.692,0.0,44.178,0.074,0.543,27.295,63.703,4096,44,4096_44.csv,1,dubliner,clang,8.508,0.206
q5 vectorwise,35.913,26.231,0.202,1.121,0.0,138.096,0.063,0.848,27.848,122.959,4096,44,4096_44.csv,1,dubliner,clang,7.933,0.081
q6 hyper     ,1.291,43.997,0.19,2.776,0.0,26.281,0.017,0.353,4.999,9.466,4096,44,4096_44.csv,1,dubliner,clang,1.353,0.019
q6 vectorwise,15.243,40.814,0.088,2.529,0.0,262.387,0.077,0.241,23.046,103.668,4096,44,4096_44.csv,1,dubliner,clang,4.463,0.004
q9 hyper     ,47.528,27.108,0.459,0.716,0.0,108.644,0.344,1.823,49.893,151.377,4096,44,4096_44.csv,1,dubliner,clang,14.862,0.348
q9 vectorwise,80.038,25.152,0.187,1.202,0.0,284.687,0.274,2.77,53.114,236.524,4096,44,4096_44.csv,1,dubliner,clang,14.404,0.366
q18 hyper     ,116.167,11.635,1.292,0.387,0.0,38.743,0.023,0.911,50.048,99.001,4096,44,4096_44.csv,1,dubliner,clang,18.412,0.176
q18 vectorwise,149.512,20.926,0.321,1.215,0.0,279.35,0.02,2.565,89.569,229.165,4096,44,4096_44.csv,1,dubliner,clang,30.157,0.372
q1 hyper     ,56.224,21.223,2.037,1.769,0.0,35.236,0.006,0.655,71.792,19.892,4096,44,4096_44.csv,10,dubliner,clang,37.803,0.016
q1 vectorwise,83.014,27.877,1.292,2.039,0.0,78.721,0.006,4.085,101.74,38.578,4096,44,4096_44.csv,10,dubliner,clang,38.531,0.011
q3 hyper     ,113.738,23.341,0.511,1.285,0.0,44.658,0.098,0.607,22.827,34.709,4096,44,4096_44.csv,10,dubliner,clang,9.672,0.285
q3 vectorwise,112.712,28.811,0.427,1.32,0.0,56.106,0.091,0.985,23.963,42.456,4096,44,4096_44.csv,10,dubliner,clang,6.597,0.093
q5 hyper     ,54.948,36.432,0.601,1.537,0.0,40.216,0.069,0.605,24.161,26.139,4096,44,4096_44.csv,10,dubliner,clang,7.939,0.179
q5 vectorwise,77.013,33.917,0.421,1.587,0.0,54.148,0.065,0.946,22.788,34.106,4096,44,4096_44.csv,10,dubliner,clang,6.966,0.075
q6 hyper     ,10.639,43.999,0.203,2.779,0.0,21.689,0.015,0.337,4.404,7.804,4096,44,4096_44.csv,10,dubliner,clang,1.172,0.002
q6 vectorwise,13.407,42.118,0.478,2.522,0.0,23.754,0.083,0.239,11.345,9.413,4096,44,4096_44.csv,10,dubliner,clang,2.504,0.003
q9 hyper     ,218.418,30.165,0.384,1.552,0.0,120.287,0.452,2.063,46.137,77.436,4096,44,4096_44.csv,10,dubliner,clang,14.172,0.279
q9 vectorwise,211.664,34.508,0.29,1.73,0.0,148.572,0.396,3.042,43.04,85.843,4096,44,4096_44.csv,10,dubliner,clang,12.209,0.298
q18 hyper     ,261.037,22.354,1.188,0.926,0.0,39.802,0.023,0.879,47.285,42.757,4096,44,4096_44.csv,10,dubliner,clang,17.734,0.177
q18 vectorwise,256.05,26.892,1.131,1.321,0.0,66.811,0.021,2.903,75.587,50.454,4096,44,4096_44.csv,10,dubliner,clang,27.509,0.401
q1 hyper     ,30.133,11.608,1.832,0.709,0.0,41.53,0.013,0.7,76.102,58.286,4096,44,4096_44.csv,1,dubliner,gcc,38.327,0.021
q1 vectorwise,58.255,14.438,0.726,1.051,0.0,147.626,0.008,4.131,107.196,140.153,4096,44,4096_44.csv,1,dubliner,gcc,40.497,0.017
q3 hyper     ,69.705,10.354,0.644,0.409,0.0,38.775,0.093,0.581,24.963,94.324,4096,44,4096_44.csv,1,dubliner,gcc,10.394,0.299
q3 vectorwise,86.466,22.934,0.159,0.762,0.0,197.781,0.078,0.849,31.479,259.178,4096,44,4096_44.csv,1,dubliner,gcc,8.146,0.1
